userId,movieId,rating
103983,1270,4.0
104173,1036,4.5
104173,2167,4.0
104173,4270,3.5
104173,6879,3.5
104173,4448,3.0
104173,2681,4.0
104173,316,3.5
104173,5478,2.5
104173,5349,4.0
104173,6377,4.0
104173,3863,2.5
104173,1748,3.0
104173,1917,3.5
105074,1920,3.0
105074,2081,3.0
105074,2085,3.0
105074,2355,3.0
105074,1587,4.0
105074,733,4.0
105074,1204,3.0
105074,1556,1.0
105074,204,3.0
105074,2422,2.0
105074,2412,2.0
105074,2410,5.0
105074,2421,2.0
105074,1379,3.0
105074,2402,4.0
105074,2540,2.0
105074,1687,2.0
105074,2524,4.0
105074,303,4.0
105074,1552,4.0
105074,1792,2.0
105074,736,4.0
105074,2334,3.0
105074,1385,4.0
105074,2403,3.0
105074,165,5.0
105074,507,3.0
105074,21,3.0
105074,1429,3.0
105074,2167,3.0
105074,377,4.0
105074,2944,3.0
105074,1220,4.0
105074,1953,4.0
105074,1036,4.0
105074,590,4.0
105074,3093,1.0
105074,1201,5.0
105074,1283,3.0
105074,1304,3.0
105074,405,3.0
105074,1882,3.0
105074,880,2.0
105074,2701,3.0
105074,1917,5.0
105074,2408,2.0
105074,3024,1.0
105074,2021,4.0
105074,2377,3.0
105074,3032,2.0
105074,316,4.0
105074,1127,4.0
105074,2046,3.0
105074,2140,3.0
105074,1748,4.0
105074,1077,4.0
105074,2916,4.0
105074,1270,5.0
105074,3430,3.0
105074,1276,3.0
10518,70862,4.0
10518,36535,4.5
10518,8529,3.0
10518,50872,4.5
10518,6942,3.0
10518,910,4.0
10518,70293,4.0
10518,1517,3.5
10518,68157,5.0
10518,6377,2.0
10518,47099,3.5
10518,5151,2.0
10518,53318,4.0
10518,62344,4.5
10518,3893,1.0
10518,3556,3.5
10518,30812,3.0
10518,3991,2.0
10518,2953,2.5
10518,6482,0.5
10518,8368,3.5
10518,51086,3.0
10518,45447,3.5
10518,49272,4.0
10518,50912,4.0
105285,47099,3.0
105285,8529,4.5
105285,45447,5.0
105285,3301,4.0
105285,53125,4.5
105285,3863,4.5
105285,4270,2.5
105285,35836,3.5
105285,5418,5.0
105285,5349,4.5
105285,6377,4.0
105285,799,3.5
105285,252,4.0
105285,105,3.5
105285,300,3.0
105285,21,3.5
105285,7293,3.0
105285,30793,3.0
105285,53129,5.0
105285,33493,5.0
105285,112623,3.0
105285,69481,4.0
105285,115664,3.5
105285,8368,4.0
105285,59022,2.5
105285,78637,4.0
105285,4448,4.5
105285,56174,4.0
105285,106696,4.5
105285,122920,4.5
105285,608,5.0
105285,1036,4.0
105285,50872,4.5
105285,68954,4.5
105285,49272,3.5
105285,59315,5.0
105285,60069,4.5
105285,58559,5.0
105285,79132,5.0
10548,1060,3.0
10548,235,5.0
10548,1265,5.0
10548,1276,5.0
10548,910,5.0
10548,2289,4.0
10548,3083,4.0
10548,3504,4.0
10548,1162,3.0
10548,3022,4.0
10548,1148,4.0
10548,2413,1.0
10548,1464,4.0
10548,3706,1.0
10548,1950,5.0
10548,2076,4.0
10548,3024,3.0
10548,3926,3.0
10548,3032,3.0
10548,2021,2.0
10548,2046,3.0
10548,2140,2.0
10548,680,5.0
10548,1077,3.0
10548,1270,5.0
10548,750,4.0
10548,3503,3.0
10548,1385,4.0
10548,1556,1.0
10548,1882,3.0
10548,2402,1.0
10548,1917,2.0
10548,2524,3.0
10548,316,3.0
10548,3698,3.0
10548,2723,4.0
10548,303,2.0
10548,165,4.0
10548,733,3.0
10548,1587,2.0
10548,3635,2.0
10548,377,5.0
10548,21,5.0
10548,2916,3.0
10548,1127,3.0
10548,1201,5.0
10548,1036,5.0
10548,3703,5.0
10548,1233,5.0
10548,1304,5.0
10548,2944,3.0
10548,3961,2.0
10548,1336,3.0
10548,1995,2.0
10548,3660,2.0
10548,2638,3.0
10548,2377,3.0
10548,2649,2.0
10548,2651,2.0
10548,3576,4.0
10548,3785,3.0
10548,1348,3.0
10548,842,2.0
10548,2366,5.0
10548,4495,2.0
10548,4270,4.0
105562,30812,4.0
105562,55290,4.5
105562,1276,5.0
105562,111,4.5
105562,1036,5.0
105562,6377,5.0
105562,33493,4.5
105562,8529,5.0
105562,8636,4.0
105562,7254,4.0
105562,377,4.0
105562,1127,5.0
105562,8368,4.5
105562,1270,5.0
105562,50872,5.0
105562,608,5.0
105562,1201,5.0
105562,79132,5.0
105562,750,5.0
105562,59315,4.5
105562,68954,4.5
105562,60069,4.5
105562,58559,4.0
105562,6016,5.0
106080,78637,3.0
106080,1917,3.0
106080,49272,2.5
106080,50872,2.5
106080,2916,0.5
106080,733,4.0
106080,60069,3.5
106080,68954,3.0
106080,59315,0.5
106080,79132,3.0
106080,58559,5.0
106224,8529,3.0
106224,45447,3.5
106224,4270,1.5
106224,7293,2.0
106224,106696,5.0
106224,6377,3.5
106224,122920,5.0
106224,97225,5.0
106224,85025,5.0
106224,60069,5.0
106224,50872,5.0
106224,69805,4.0
106224,908,4.5
106224,1917,0.5
106224,33493,1.0
106224,377,2.0
106224,316,4.0
106224,5349,3.5
106224,49272,4.0
106224,59615,1.0
106224,59315,5.0
106224,68954,4.5
106224,2355,3.5
106224,736,1.5
106224,5418,1.5
106224,58559,1.0
106270,204,3.0
106270,235,3.0
106270,252,3.0
106270,111,4.0
106270,21,4.0
106270,300,4.0
106270,165,3.0
106270,590,4.0
106473,165,4.0
106473,84944,4.5
106473,60069,5.0
107085,37386,4.0
107085,68135,4.0
107085,4448,4.0
107085,3635,3.0
107085,1792,4.5
107085,1687,4.5
107085,58559,3.0
107386,8368,4.0
107386,8636,1.5
107386,5349,2.0
107386,6377,2.0
107736,5151,2.0
107736,35836,5.0
107736,56949,0.5
107736,6953,3.5
107736,2572,2.0
107790,608,3.0
107790,912,4.0
107790,1096,3.0
107790,1207,3.5
107790,1729,4.0
107790,2081,4.0
107790,2176,4.5
107790,2186,4.0
107790,5364,3.5
107790,30793,4.0
107790,30812,3.5
107790,33166,3.0
107790,55267,3.0
107790,58559,2.0
107790,68954,2.0
107790,79132,0.5
107790,86320,4.0
107790,910,4.0
107790,1185,3.5
107790,2076,4.0
107790,3504,5.0
107790,3897,4.5
107790,6953,1.0
107790,7137,0.5
107790,7371,1.0
107790,8836,3.5
107790,31193,3.0
107790,68135,3.0
107790,82202,0.5
107790,96728,4.5
107790,97923,4.0
107897,53125,4.0
107897,30793,3.0
107897,35836,4.0
107897,59315,4.5
107897,6377,4.0
107897,69481,3.0
107897,59615,4.5
107897,1265,3.0
107897,45447,4.0
107897,167634,2.0
10800,60069,4.5
10800,68954,4.0
10800,58559,3.0
10800,6942,4.0
10800,53125,3.0
10800,2876,3.5
10800,68157,4.0
108075,590,4.0
108075,5055,3.5
108075,3253,3.5
108075,3174,4.5
108075,21,3.5
108075,1719,5.0
108075,1729,3.0
108075,1265,4.5
108075,608,4.5
108075,235,3.5
108075,300,4.5
108075,1517,4.0
108075,1466,4.5
108075,1748,5.0
108075,1060,4.5
108075,1625,4.5
108075,4270,3.5
108075,4757,1.5
108075,3893,5.0
108075,5485,3.5
108075,5016,3.5
108075,3556,3.0
108075,5349,4.5
108075,5418,4.0
108075,6016,5.0
108075,4017,4.0
108075,4701,3.5
108075,5673,4.5
108075,3897,4.0
108075,1917,2.5
108127,21,1.0
108127,590,4.0
108127,608,3.0
108127,1304,4.0
108127,1201,4.0
108127,377,4.0
108127,1379,3.0
108127,733,5.0
108127,316,4.0
108127,165,5.0
108127,1036,5.0
108127,736,3.0
108426,1220,4.0
108426,45447,3.0
108426,377,3.0
108426,35836,3.0
108426,30793,4.0
108426,1517,4.5
108426,1917,2.0
108426,6377,4.0
108426,5418,3.0
108426,8636,3.0
108426,5349,4.0
108426,3253,4.0
108426,33493,3.5
108426,1270,4.0
108426,2496,2.0
108426,2723,2.5
108426,2701,3.5
109605,6942,4.5
109605,1385,3.0
109605,2403,3.5
109605,8636,4.0
109605,5349,4.0
109605,60069,3.0
109605,539,3.0
109605,1625,4.0
109605,59315,3.0
109605,58559,4.0
109669,1265,4.0
109669,1231,4.0
109669,111,4.0
109669,1148,5.0
109669,1185,5.0
109669,1220,5.0
109669,1304,5.0
109669,750,5.0
109669,912,5.0
109669,908,5.0
109669,543,4.0
109669,1466,3.0
109669,608,5.0
109796,2076,3.5
109796,2723,2.0
109796,3785,2.0
109796,4701,2.0
109796,5349,2.5
109796,5673,4.5
109796,111,4.0
109796,606,4.5
109796,1625,3.5
109796,3897,4.0
110275,27788,3.5
110275,95873,4.0
110275,2231,4.0
110275,107069,3.5
110275,86320,3.5
110275,97923,4.0
110275,55290,4.0
110275,52328,4.5
110275,96588,4.5
110275,134368,4.5
110275,69481,4.0
110275,8529,4.0
110275,47099,4.0
110275,8636,4.5
110275,5349,4.0
110275,49272,4.0
110275,50872,4.5
110275,113453,3.0
110275,146656,4.5
110275,5146,4.0
110275,5673,4.0
110275,4701,4.0
110275,5418,4.5
110275,1270,4.5
110275,58559,5.0
110275,85007,3.5
110275,55280,3.5
110275,6942,4.0
110275,111,4.5
110275,68954,4.5
110275,1265,5.0
110275,6016,4.5
110275,79132,4.0
110893,252,3.0
110893,300,4.0
110893,316,2.0
110893,165,5.0
110893,590,3.0
11144,252,3.0
11144,111,4.0
11144,165,3.0
11144,590,4.0
11200,6377,4.0
11200,21,4.5
11200,2916,4.0
11200,733,5.0
11200,5055,5.0
11200,1036,4.5
11200,1233,4.0
11200,1127,5.0
11200,5349,4.5
11200,6721,4.0
11200,5673,4.5
11200,3723,4.5
11200,543,4.0
11200,3897,4.5
11266,1036,3.5
11266,1265,4.0
11266,736,1.0
11266,165,2.0
11266,377,0.5
11266,590,0.5
11266,2064,3.0
11266,2081,5.0
11266,1270,5.0
11266,31193,4.0
11266,8368,4.0
11266,2140,2.0
11266,6377,4.0
11266,50872,4.0
11266,60069,4.5
11266,68954,4.5
11266,53123,2.5
11266,2366,3.0
11266,6987,3.5
11266,608,5.0
112717,5349,4.0
112717,1220,4.0
112717,2355,3.5
112717,1517,2.0
112717,300,3.5
112717,1036,4.0
112717,1265,3.5
112717,539,3.0
112717,736,2.5
112717,377,3.5
112717,590,2.5
112717,1283,4.5
112717,1270,3.5
112717,6377,4.0
112717,1207,4.0
112717,50872,4.0
112717,750,4.5
112717,1148,4.5
112717,8580,4.0
112717,2046,2.5
112717,2366,3.0
112717,3489,3.5
112759,405,1.0
112759,2081,2.5
112759,1517,4.0
112767,7293,4.5
112767,1270,3.5
112767,6942,3.0
112767,53125,3.5
112767,8368,4.0
112767,1148,3.5
112767,5349,2.5
112767,2355,3.0
112767,4010,3.5
113587,33166,4.5
113587,5633,4.5
113587,1792,4.0
113587,8368,4.5
113587,6162,4.0
113587,6377,4.5
113587,36535,4.5
113587,5016,4.0
113587,6942,4.5
113587,1276,4.0
113587,3301,4.0
113587,6187,4.5
113587,1687,3.5
113587,1517,1.0
113587,1113,2.0
113587,5313,1.5
113587,5051,4.0
113587,507,4.0
113587,1920,2.5
113587,3991,1.5
113587,5151,3.5
113587,3863,2.5
113587,888,2.0
113587,7254,4.5
113587,3893,3.5
113587,1036,4.0
113587,1148,4.0
113587,1429,3.5
113587,1556,1.5
113587,1625,4.5
113587,7318,4.0
113587,2953,3.0
113587,6294,3.5
113587,4448,4.5
113587,3556,4.0
113587,3484,3.0
113587,3785,3.0
113587,765,4.0
113587,1619,4.5
113587,3968,4.0
113587,1917,3.5
113587,1552,3.5
113587,4701,4.0
113587,2085,3.5
113587,2081,3.5
113587,733,4.0
113587,2355,4.0
113587,1270,4.0
113587,3489,4.0
113587,1466,4.5
113587,2167,4.0
113608,539,4.0
113608,2447,4.0
113608,2786,2.0
113608,543,3.0
113608,21,5.0
113608,2572,5.0
113608,1517,4.0
113608,1220,5.0
113608,3253,5.0
113608,2136,4.0
113608,2355,5.0
113608,934,4.0
113608,1265,4.0
113608,2064,4.0
113608,1270,5.0
113608,405,1.0
113608,1587,4.0
113954,2422,2.5
113954,2421,3.0
113954,2410,3.0
114293,316,3.5
114293,1036,5.0
114293,165,4.5
114293,1270,4.0
114293,33493,2.5
114293,79132,4.0
114293,50872,4.5
114293,750,3.5
114293,111,4.5
114293,608,4.5
114293,6016,4.5
114293,1517,3.5
114293,58559,4.0
115272,79132,4.0
115272,1009,4.0
115272,56174,3.5
115283,6987,4.5
115283,1748,4.0
115283,1265,4.5
115283,6377,3.5
115283,8368,3.5
115283,8636,2.5
115283,6979,4.5
115283,165,3.5
115283,377,4.0
115283,608,5.0
115283,3253,5.0
115283,5349,2.0
115283,1517,3.0
115342,1552,5.0
115342,1233,5.0
115342,733,5.0
115393,79132,4.5
115393,1207,5.0
115393,58559,4.0
115393,880,1.0
115393,3698,3.0
115571,1917,2.5
115571,1127,2.5
115571,3503,3.0
115571,2916,3.5
115571,2140,3.0
115571,1270,4.0
115571,8636,4.0
115571,1066,4.0
115571,1220,3.5
115571,1186,3.0
115571,2021,3.5
116072,1127,3.0
116072,733,3.0
116072,1265,3.0
116072,1276,4.0
116072,750,4.0
116072,377,3.0
116072,111,4.0
116072,608,3.0
116072,1207,4.0
11612,55280,4.5
11612,84944,3.5
11612,1552,3.5
11612,1517,4.0
11612,303,2.0
11612,539,4.5
11612,736,2.5
11612,377,3.0
11612,84392,3.0
11612,1625,4.5
11612,45950,4.0
11612,55290,3.0
11612,3968,2.0
11612,58111,2.0
11612,45517,4.0
11612,45447,3.0
11612,53125,2.0
11612,4701,3.0
11612,3785,2.0
11612,4270,2.0
11612,6942,4.0
11612,104944,4.0
11612,1231,4.0
11612,30812,4.0
11612,733,3.0
11612,39292,4.0
11612,165,3.5
11612,60069,3.0
11612,49272,4.0
11612,8368,3.0
11612,8636,3.0
11612,608,5.0
11612,1201,5.0
11612,3897,5.0
11612,58559,5.0
11612,5418,5.0
11612,79132,5.0
11612,5349,3.0
116310,733,5.0
116310,165,5.0
116310,377,3.0
116310,1036,5.0
116310,5349,3.0
116310,8636,4.0
116310,59315,5.0
116310,93855,3.0
116310,51086,5.0
116310,18,2.0
116310,58559,4.0
116310,1625,4.0
116310,79132,3.0
11661,2021,3.0
11661,33493,4.5
11661,1729,3.5
11661,2701,3.0
11661,1552,3.0
11661,1625,4.5
11661,1270,4.5
11661,377,3.0
11661,590,4.0
11661,58559,4.5
11661,2136,2.5
11722,1748,3.0
11722,1185,4.0
11722,1036,3.5
11722,608,4.5
11722,6016,4.5
11722,111,4.5
11722,30812,3.5
11722,5680,3.5
11722,1517,3.5
11722,1917,0.5
11722,2788,4.0
11722,6953,3.5
11722,35836,2.0
11722,1127,3.5
11722,3083,3.0
117835,736,4.0
117835,733,5.0
117835,377,4.0
117835,1625,5.0
117835,2916,3.0
117835,590,5.0
117835,1379,4.0
117835,1888,4.0
117835,539,3.0
117835,543,4.0
117835,1517,5.0
117835,1060,3.0
117835,1265,4.0
117835,1748,2.0
117835,1270,4.0
117858,2496,4.0
117858,4352,5.0
117858,3897,4.0
117858,2046,4.0
117858,4701,4.0
117858,5179,2.0
117858,5418,4.0
117858,2140,4.0
117858,1385,4.0
117858,4616,4.0
117858,765,4.0
117891,1207,3.0
117891,1517,5.0
117891,1917,5.0
117891,2916,5.0
117891,5478,2.0
117891,47099,4.0
117891,134170,5.0
117891,165,5.0
117891,5349,4.0
117891,48414,3.0
117891,68135,1.0
117891,6006,3.0
117891,97860,3.0
117891,2701,4.0
117891,5151,4.0
117891,27839,3.0
117891,64032,2.0
117891,87222,4.0
117891,89002,2.0
117891,134368,4.0
117891,2403,4.0
117891,3991,2.0
117891,5313,4.0
117891,6377,4.0
117891,2953,4.0
117891,7293,2.0
117891,36519,4.0
117891,98122,4.0
117891,66171,3.0
117891,4701,4.0
117891,56174,4.0
117891,84772,4.0
117891,3635,5.0
117891,35836,5.0
117891,49272,5.0
117891,5418,5.0
117891,1270,5.0
117891,8368,4.0
117891,59315,5.0
117891,60069,5.0
117891,58559,5.0
117891,79132,4.0
117891,68954,5.0
117891,61123,1.0
117891,122920,4.0
117891,111364,3.0
118442,68954,3.0
118442,106696,3.5
118442,8368,5.0
119138,2357,5.0
119138,1719,4.0
119138,2289,4.0
119138,213,5.0
119138,608,4.0
119138,1233,5.0
119138,2702,1.0
119138,77240,5.0
119138,179133,5.0
119138,177593,4.0
119138,174055,4.5
119138,166705,5.0
119138,96728,3.0
119138,52528,5.0
119138,5202,3.0
119138,107069,4.0
119138,106441,3.0
119138,97870,4.5
119138,97923,4.5
119138,85881,4.0
119138,84392,3.5
119138,84601,4.5
119138,81819,4.5
119138,68157,2.5
119138,70293,4.0
119138,69481,4.5
119138,66783,2.0
119138,62049,4.5
119138,62344,4.0
119138,52767,4.0
119138,58306,4.0
119138,26199,4.0
119138,55290,4.0
119138,50872,5.0
119138,49272,4.5
119138,45517,4.0
119138,45950,4.0
119138,45447,3.5
119138,8128,4.5
119138,43871,2.5
119138,40959,3.0
119138,39292,4.5
119138,2554,3.5
119138,2212,4.5
119138,543,2.5
119138,5890,4.0
119138,8879,4.0
119138,33154,4.0
119138,33166,4.0
119138,7619,4.0
119138,8183,4.0
119138,6942,4.0
119138,2421,3.0
119138,765,3.0
119138,7362,4.0
119138,30818,4.0
119138,30812,4.5
119138,30850,4.0
119138,8948,3.5
119138,8529,3.0
119138,8368,4.0
119138,6667,4.0
119138,3224,4.5
119138,4495,4.5
119138,4278,4.5
119138,7051,3.0
119138,5680,3.0
119138,5940,4.0
119138,3028,3.5
119138,4723,3.5
119138,5418,3.5
119138,6898,4.0
119138,7386,3.5
119138,7580,4.0
119138,7615,4.0
119138,6241,4.0
119138,4117,4.5
119138,7410,3.5
119138,7318,0.5
119138,2081,3.5
119138,3764,2.0
119138,165,3.0
119138,4177,2.5
119138,2753,3.0
119138,5553,3.0
119138,5054,3.0
119138,7292,1.0
119138,2016,2.0
119138,4790,3.0
119138,6356,4.0
119138,5000,3.5
119138,2820,4.0
119138,7190,3.5
119138,7137,3.5
119138,6646,3.5
119138,6666,4.5
119138,6797,3.5
119138,6802,3.0
119138,6979,4.0
119138,5364,3.5
119138,1729,3.5
119138,4609,4.5
119138,6879,3.5
119138,6197,4.5
119138,6377,4.5
119138,2725,4.0
119138,3723,4.0
119138,5847,4.0
119138,4479,4.5
119138,4616,4.0
119138,6101,4.5
119138,6078,3.0
119138,6247,4.5
119138,6466,4.0
119138,6016,5.0
119138,910,5.0
119138,5349,2.0
119138,5284,3.0
119138,2857,3.0
119138,1283,5.0
119138,5051,4.0
119138,5016,4.0
119138,4928,5.0
119138,4765,4.0
119322,21,4.0
119322,507,3.0
119322,934,4.0
119322,2729,5.0
119322,3011,4.0
119322,2786,1.0
119322,1265,4.0
119322,1283,4.0
119322,908,5.0
119322,910,4.0
119322,1207,3.0
119322,235,5.0
119322,2402,1.0
119322,1127,2.0
119322,2410,2.0
119322,1077,4.0
119322,2788,4.0
119322,2540,1.0
119322,539,2.0
119322,2140,3.0
119322,300,5.0
119322,2355,4.0
119322,2857,3.0
119322,3022,5.0
119322,799,3.0
119322,912,5.0
119322,1204,3.0
119322,1224,5.0
119322,1517,3.0
119322,1729,3.0
119322,111,5.0
119322,2289,5.0
119322,608,5.0
119322,1953,3.0
119322,2413,2.0
119322,2064,3.0
119322,1270,4.0
119322,2081,4.0
119322,1220,4.0
119322,1211,5.0
119322,750,5.0
119322,2186,5.0
119322,2076,5.0
119322,3897,4.0
119322,1148,4.0
119743,6377,3.5
119743,50872,4.0
119743,49272,4.0
119743,68157,3.5
119743,1270,4.0
119743,6016,5.0
119743,79132,3.0
119743,58559,4.0
119743,68954,4.0
119743,60069,4.0
119743,608,5.0
120922,1270,3.0
120922,33166,2.0
120922,60069,4.0
120922,68157,3.5
120922,69481,2.0
120922,79132,4.0
120922,1552,3.5
120922,2355,3.0
120922,54881,2.5
120922,6987,3.5
120922,2076,4.0
120922,1265,3.5
120922,3307,3.0
120922,3629,3.5
120922,111,3.5
120922,58559,4.0
120922,47099,2.0
121087,1127,4.0
121087,2572,4.0
121087,3785,3.0
121098,213,0.5
121098,1201,3.0
121098,3897,4.0
121098,105,1.0
121241,3893,3.5
121241,1466,4.5
121241,3785,2.5
121241,111,4.0
121763,49272,3.0
121763,8368,0.5
121763,2081,0.5
121763,8636,0.5
121763,5418,3.0
121763,1917,0.5
121763,1517,3.0
121763,1270,1.0
121763,2402,2.0
121763,2916,5.0
121763,97860,4.0
121763,3703,3.0
121763,84772,0.5
121763,87222,0.5
121763,5349,0.5
121763,6377,0.5
121763,1265,0.5
121763,110591,1.5
121763,46530,0.5
121763,45447,0.5
121763,35836,0.5
121763,60069,1.0
121763,68954,0.5
121763,70533,3.0
121763,7261,0.5
121763,44840,0.5
121763,43928,0.5
121763,56251,3.0
121763,36519,0.5
121763,54881,0.5
121763,37386,0.5
121763,7318,0.5
121763,53125,0.5
121763,30793,0.5
121763,50872,0.5
121763,2723,1.0
121763,55241,0.5
121763,3253,1.0
121763,6464,0.5
121763,3785,2.0
121763,106642,3.0
121763,68157,5.0
121763,79132,3.5
121763,58559,4.5
12184,60069,5.0
12184,1036,3.5
12184,79132,4.5
122558,62434,0.5
122558,45447,0.5
122558,50872,1.5
122558,68157,3.0
122558,60069,2.5
122558,68954,2.0
122558,69481,2.0
122558,59615,2.0
122558,45517,0.5
122558,47099,1.0
12297,97870,3.0
12297,1211,3.0
12297,8636,2.0
12297,1304,3.0
12297,1917,2.5
12297,1517,2.0
12297,608,2.0
12297,60069,3.0
12297,68954,4.0
12297,59315,3.0
12297,1270,4.0
123203,1220,2.5
123203,4184,5.0
123203,1270,4.0
123203,7293,2.5
123203,56949,3.0
123534,3703,4.0
123534,1466,5.0
123534,608,5.0
123534,934,1.0
123698,3301,4.5
123698,30793,4.0
123698,6942,4.0
123698,7254,3.5
123698,68157,4.5
123698,68954,4.0
123698,8368,4.0
123698,3897,4.0
123698,5418,4.0
123698,5349,3.5
123698,6377,4.0
123698,111,4.0
123698,608,4.0
123698,750,4.0
123698,79132,4.0
123698,49272,4.0
123698,60069,4.0
123698,58559,4.0
123775,2944,5.0
123775,1204,3.5
123775,765,2.0
123775,1207,5.0
123775,2953,2.0
123775,4127,2.0
123775,3841,2.0
123775,4010,3.0
123775,3028,4.0
123775,4951,4.0
123775,2186,4.0
123775,316,3.0
123775,3703,4.0
123775,750,3.0
123775,3968,2.0
123775,111,3.0
123775,2110,3.0
123775,4662,4.0
123775,4214,3.0
123775,1276,5.0
123775,1304,5.0
123775,1556,1.0
123775,736,3.0
123775,1687,3.0
123775,165,4.0
123775,2803,3.0
123775,2176,4.0
123775,908,5.0
123775,2081,4.0
123775,1127,2.0
123775,4616,4.0
123775,1231,4.0
123775,3071,4.0
123775,1096,4.0
123775,1036,5.0
123775,1729,4.0
123775,539,4.0
123775,1265,4.0
123775,2916,5.0
123775,3893,4.0
123775,4017,3.0
123775,3897,4.0
124523,2140,4.0
124523,2046,4.0
124523,2081,4.0
124523,2355,4.0
124523,2701,4.0
124523,2723,5.0
124523,2572,5.0
124523,111,3.0
124770,2289,5.0
124770,908,5.0
124770,111,5.0
124798,21,1.5
124798,736,1.0
124798,1552,1.0
124798,750,3.5
124798,1265,2.5
124798,2916,4.0
124798,1556,1.0
124798,6208,3.5
124798,1186,2.0
